id_associado;nome;sobrenome;idade;email;sit_associado;sit_inadimplente;data_primeira_compra;data_ultima_compra;qt_meses_compras;data_encerramento_conta;dia_ult_compra;mes_ult_compra;vlr_total_compras;qtd_compras;vlr_medio_compras;qtd_dias_atraso_pgto
198;Maitê;Ramos;42;maitê.ramos@terra.com.br;Sim;Não;2021-12-17;2022-12-20;12;"";2;0;22741,17;84;270,73;0
199;Emanuella;Barros;33;emanuella.barros@yahoo.com.br;Sim;Não;2019-05-21;2022-10-10;41;"";73;2;71697,49;258;277,90;0
200;Yasmin;Aragão;37;yasmin.aragão@gmail.com;Sim;Não;2021-03-12;2022-12-21;21;"";1;0;43078,16;145;297,09;0
201;Eduardo;Nunes;49;eduardo.nunes@gmail.com;Sim;Não;2021-06-01;2022-12-21;18;"";1;0;31191,18;104;299,92;0
202;João;Pedro;29;joão.pedro@hotmail.com;Sim;Não;2021-08-26;2022-12-21;16;"";1;0;11602,34;78;148,75;0
204;Pedro;Miguel;22;pedro.miguel@gmail.com;Sim;Não;2020-12-13;2022-12-18;24;"";4;0;18198,43;110;165,44;0
205;Fernanda;Peixoto;23;fernanda.peixoto@uol.com.br;Sim;Sim;2019-12-29;2022-12-06;35;"";16;0;32946,40;190;173,40;59
206;Sabrina;Freitas;22;sabrina.freitas@yahoo.com.br;Não;Sim;2018-11-28;2022-02-10;39;2022-10-13;245;8;33066,04;187;176,82;32
207;João;Gabriel;41;joão.gabriel@terra.com.br;Sim;Não;2021-01-19;2022-12-21;23;"";1;0;43374,01;152;285,36;0
208;Ana;Luiza;41;ana.luiza@hotmail.com;Sim;Não;2021-10-13;2022-01-30;3;"";326;10;4775,79;17;280,93;0
209;Luana;Ferreira;72;luana.ferreira@yahoo.com.br;Sim;Não;2021-07-20;2022-12-17;17;"";5;0;27472,45;97;283,22;0
210;Gabrielly;Porto;66;gabrielly.porto@uol.com.br;Sim;Não;2021-10-07;2022-12-20;14;"";2;0;31469,25;104;302,59;0
211;Beatriz;Alves;56;beatriz.alves@uol.com.br;Sim;Não;2018-08-17;2022-12-19;52;"";3;0;95825,89;320;299,46;0
212;Luana;Cavalcanti;72;luana.cavalcanti@hotmail.com;Sim;Não;2020-07-08;2022-06-09;23;"";196;6;53127,86;173;307,10;0
213;Ana;Vitória;55;ana.vitória@gmail.com;Sim;Não;2020-07-05;2022-12-22;30;"";0;0;51373,28;186;276,20;0
214;Juliana;Ferreira;73;juliana.ferreira@terra.com.br;Sim;Não;2019-07-05;2021-11-02;28;"";415;13;53163,65;181;293,72;0
215;Maria;Alice;69;maria.alice@gmail.com;Sim;Não;2021-08-25;2022-12-21;16;"";1;0;32058,45;111;288,81;0
216;Alexia;Porto;25;alexia.porto@yahoo.com.br;Não;Não;2019-07-11;2022-04-23;33;2022-12-12;233;7;26293,36;160;164,33;0
217;Emanuella;Dias;47;emanuella.dias@gmail.com;Sim;Não;2020-12-18;2022-12-16;24;"";6;0;37731,69;149;253,23;0
218;Elisa;Nogueira;44;elisa.nogueira@gmail.com;Sim;Não;2018-04-17;2022-12-22;57;"";0;0;98186,18;349;281,34;0
219;Matheus;Cardoso;24;matheus.cardoso@yahoo.com.br;Sim;Não;2020-01-12;2022-12-17;35;"";5;0;30008,06;169;177,56;0
220;Milena;Moreira;49;milena.moreira@gmail.com;Sim;Não;2022-10-11;2022-12-21;2;"";1;0;4674,04;21;222,57;0
221;Luiz;Otávio;25;luiz.otávio@uol.com.br;Sim;Não;2019-02-14;2022-12-16;46;"";6;0;37841,28;223;169,69;0
222;Leandro;Castro;62;leandro.castro@yahoo.com.br;Sim;Não;2019-03-08;2022-12-16;45;"";6;0;74298,43;250;297,19;0
223;Ana;Vitória;49;ana.vitória@hotmail.com;Sim;Não;2021-01-30;2022-12-22;23;"";0;0;37276,47;116;321,35;0
224;Maria;Sophia;59;maria.sophia@yahoo.com.br;Sim;Não;2022-01-05;2022-12-22;11;"";0;0;20702,09;84;246,45;0
225;Ian;Pinto;56;ian.pinto@yahoo.com.br;Sim;Não;2020-03-03;2022-06-09;27;"";196;6;58303,24;199;292,98;0
226;Pedro;Miguel;33;pedro.miguel@gmail.com;Sim;Não;2021-02-08;2022-12-20;22;"";2;0;35835,12;135;265,45;0
227;Luiz;Gustavo;31;luiz.gustavo@hotmail.com;Sim;Não;2021-10-05;2022-12-20;14;"";2;0;26098,01;93;280,62;0
228;Maria;Vitória;46;maria.vitória@terra.com.br;Sim;Não;2022-02-11;2022-12-18;10;"";4;0;16602,25;56;296,47;0
229;Yasmin;Nunes;50;yasmin.nunes@yahoo.com.br;Sim;Não;2020-01-21;2022-06-18;29;"";187;6;50180,78;178;281,91;0
230;Camila;Barros;63;camila.barros@yahoo.com.br;Sim;Não;2018-03-07;2022-02-15;48;"";310;10;87644,95;306;286,42;0
231;Marcela;Porto;61;marcela.porto@terra.com.br;Sim;Não;2020-05-13;2022-12-16;31;"";6;0;63505,55;213;298,15;0
232;Mariane;Aragão;69;mariane.aragão@gmail.com;Sim;Não;2018-07-06;2022-12-22;54;"";0;0;98028,56;339;289,17;0
233;Luiz;Gustavo;31;luiz.gustavo@gmail.com;Sim;Não;2021-10-10;2022-12-07;14;"";15;0;25290,53;90;281,01;0
234;Samuel;Cunha;53;samuel.cunha@gmail.com;Sim;Não;2020-03-22;2022-12-17;33;"";5;0;60466,63;211;286,57;0
235;Mariane;Lopes;67;mariane.lopes@hotmail.com;Sim;Não;2021-05-20;2022-12-19;19;"";3;0;38041,90;122;311,82;0
236;Maria;Cecília;50;maria.cecília@terra.com.br;Sim;Não;2018-09-29;2022-12-21;51;"";1;0;92306,82;322;286,67;0
237;Gabriela;Ferreira;63;gabriela.ferreira@gmail.com;Sim;Não;2021-01-22;2022-12-19;23;"";3;0;44098,11;155;284,50;0
238;Lívia;Nascimento;48;lívia.nascimento@gmail.com;Sim;Não;2019-06-21;2022-12-14;42;"";8;0;72931,39;250;291,73;0
240;Sabrina;Pinto;65;sabrina.pinto@hotmail.com;Sim;Não;2019-08-23;2022-07-07;34;"";168;5;56227,20;210;267,75;0
241;Ana;Carolina;63;ana.carolina@hotmail.com;Sim;Não;2018-04-02;2022-12-15;57;"";7;0;99862,45;364;274,35;0
242;Enrico;Gonçalves;46;enrico.gonçalves@hotmail.com;Não;Não;2018-02-21;2021-10-29;44;2022-09-22;328;10;68894,13;254;271,24;0
243;Lucas;Novaes;34;lucas.novaes@terra.com.br;Sim;Não;2022-02-16;2022-12-19;10;"";3;0;21049,17;67;314,17;0
244;Lara;Lopes;69;lara.lopes@terra.com.br;Sim;Não;2020-09-13;2022-12-22;27;"";0;0;47160,52;170;277,41;0
245;João;Felipe;43;joão.felipe@uol.com.br;Sim;Não;2019-07-28;2022-12-18;41;"";4;0;66566,25;254;262,07;0
246;Samuel;Rezende;34;samuel.rezende@hotmail.com;Sim;Não;2020-10-21;2022-12-22;26;"";0;0;46634,28;167;279,25;0
247;Bernardo;Mendes;52;bernardo.mendes@hotmail.com;Sim;Não;2022-02-19;2022-12-21;10;"";1;0;17005,28;62;274,28;0
248;Nathan;Aragão;43;nathan.aragão@terra.com.br;Sim;Não;2022-06-19;2022-12-22;6;"";0;0;10329,02;36;286,92;0
249;Kevin;Costa;48;kevin.costa@hotmail.com;Sim;Não;2021-01-15;2022-12-20;23;"";2;0;40989,95;146;280,75;0
250;Vinicius;Conceição;28;vinicius.conceição@gmail.com;Sim;Não;2019-03-04;2021-11-16;32;"";401;13;26496,66;164;161,57;0
251;João;Guilherme;29;joão.guilherme@uol.com.br;Sim;Não;2022-04-07;2022-11-02;6;"";50;1;4488,09;31;144,78;0
252;Isaac;Caldeira;39;isaac.caldeira@terra.com.br;Sim;Não;2022-02-05;2022-12-20;10;"";2;0;18777,22;67;280,26;0
253;Pedro;Miguel;20;pedro.miguel@terra.com.br;Sim;Sim;2020-04-06;2022-12-22;33;"";0;0;25476,02;157;162,27;89
254;Daniela;Silva;36;daniela.silva@yahoo.com.br;Não;Não;2020-05-16;2021-11-21;18;2022-11-29;373;12;35669,55;119;299,74;0
255;Gustavo;Castro;25;gustavo.castro@hotmail.com;Sim;Não;2021-02-20;2022-12-17;22;"";5;0;19009,43;114;166,75;0
256;Thiago;Barros;58;thiago.barros@terra.com.br;Sim;Não;2022-05-16;2022-12-22;7;"";0;0;9937,47;35;283,93;0
257;Alícia;Aragão;31;alícia.aragão@hotmail.com;Sim;Não;2018-06-29;2022-12-07;54;"";15;0;95892,72;346;277,15;0
258;Thales;Pinto;72;thales.pinto@yahoo.com.br;Sim;Não;2019-12-06;2022-12-22;37;"";0;0;64084,01;223;287,37;0
259;Esther;Cardoso;27;esther.cardoso@terra.com.br;Sim;Não;2021-07-20;2022-06-29;11;"";176;5;10328,86;59;175,07;0
260;Caroline;Carvalho;39;caroline.carvalho@yahoo.com.br;Sim;Não;2020-07-04;2022-12-22;30;"";0;0;58461,01;203;287,99;0
261;Heloísa;Correia;47;heloísa.correia@uol.com.br;Sim;Não;2020-01-29;2022-12-22;35;"";0;0;59291,50;212;279,68;0
262;Maria;Sophia;62;maria.sophia@hotmail.com;Sim;Não;2018-12-02;2022-12-21;49;"";1;0;74274,62;264;281,34;0
263;Amanda;Neves;66;amanda.neves@gmail.com;Sim;Não;2020-12-10;2021-11-21;11;"";396;13;16093,30;61;263,82;0
264;Alexandre;Costa;71;alexandre.costa@gmail.com;Não;Não;2018-11-07;2022-02-01;39;2022-08-31;211;7;70297,09;240;292,90;0
265;Lucas;Gabriel;33;lucas.gabriel@hotmail.com;Sim;Não;2021-01-17;2022-12-07;22;"";15;0;44493,31;161;276,36;0
266;Anthony;Rezende;60;anthony.rezende@yahoo.com.br;Sim;Não;2019-05-28;2022-12-18;43;"";4;0;73012,56;258;282,99;0
267;Vicente;Costa;66;vicente.costa@hotmail.com;Sim;Não;2019-08-08;2022-02-19;30;"";306;10;48169,76;173;278,44;0
268;André;Rocha;44;andré.rocha@terra.com.br;Sim;Não;2019-02-22;2022-12-20;46;"";2;0;79588,63;280;284,25;0
269;Thales;Neves;18;thales.neves@uol.com.br;Sim;Não;2020-11-04;2022-02-13;15;"";312;10;2780,06;51;54,51;0
270;Ana;Julia;41;ana.julia@hotmail.com;Sim;Não;2019-01-19;2022-12-15;47;"";7;0;82637,95;285;289,96;0
271;Enrico;Rocha;72;enrico.rocha@hotmail.com;Sim;Não;2020-09-21;2022-12-22;27;"";0;0;42887,60;148;289,78;0
272;Catarina;Porto;21;catarina.porto@hotmail.com;Sim;Não;2020-12-18;2022-11-28;23;"";24;0;18895,27;115;164,31;0
273;Ana;Júlia;33;ana.júlia@terra.com.br;Sim;Não;2019-02-21;2022-03-20;37;"";277;9;55540,78;209;265,75;0
274;Pedro;Lucas;58;pedro.lucas@yahoo.com.br;Sim;Não;2019-11-16;2022-11-24;36;"";28;0;58410,93;217;269,17;0
275;Diego;Rodrigues;65;diego.rodrigues@hotmail.com;Sim;Não;2018-09-07;2022-12-22;52;"";0;0;94591,95;326;290,16;0
276;Mariana;Lima;19;mariana.lima@gmail.com;Sim;Sim;2020-09-07;2022-12-14;27;"";8;0;4342,83;88;49,35;59
279;Thales;Sales;19;thales.sales@gmail.com;Sim;Sim;2020-03-14;2022-12-18;33;"";4;0;4025,60;90;44,73;63
280;Guilherme;Sales;71;guilherme.sales@gmail.com;Sim;Não;2020-09-04;2022-12-10;27;"";12;0;47819,83;167;286,35;0
281;Heitor;Almeida;44;heitor.almeida@uol.com.br;Sim;Sim;2018-12-08;2022-12-20;49;"";2;0;82431,44;303;272,05;53
282;Marcelo;Nogueira;61;marcelo.nogueira@gmail.com;Sim;Não;2019-06-11;2022-12-19;42;"";3;0;71707,80;257;279,02;0
283;Ana;Laura;62;ana.laura@gmail.com;Sim;Não;2019-10-21;2022-03-04;28;"";293;9;53351,98;187;285,30;0
284;Cauê;Nunes;26;cauê.nunes@uol.com.br;Sim;Não;2021-02-20;2022-12-13;22;"";9;0;19993,69;120;166,61;0
285;Isis;Oliveira;75;isis.oliveira@yahoo.com.br;Sim;Não;2021-10-17;2022-12-20;14;"";2;0;19653,35;76;258,60;0
286;Kamilly;Barbosa;70;kamilly.barbosa@terra.com.br;Sim;Não;2022-11-18;2022-12-21;1;"";1;0;1859,29;9;206,59;0
287;Ana;Julia;55;ana.julia@terra.com.br;Sim;Não;2020-07-15;2022-12-19;29;"";3;0;57379,28;200;286,90;0
288;Vicente;Rodrigues;23;vicente.rodrigues@terra.com.br;Sim;Não;2022-03-06;2022-12-07;9;"";15;0;9684,90;54;179,35;0
289;Emanuelly;Costa;73;emanuelly.costa@terra.com.br;Sim;Não;2019-11-03;2022-07-28;33;"";147;4;66940,53;233;287,30;0
290;Thales;Rodrigues;38;thales.rodrigues@uol.com.br;Sim;Não;2019-02-14;2022-12-21;46;"";1;0;74903,86;283;264,68;0
291;Thomas;Vieira;68;thomas.vieira@gmail.com;Sim;Não;2019-09-16;2022-12-21;39;"";1;0;69374,99;231;300,32;0
292;Luiz;Miguel;23;luiz.miguel@yahoo.com.br;Sim;Não;2021-11-01;2022-12-19;13;"";3;0;9705,91;65;149,32;0
293;Sophia;Mendes;28;sophia.mendes@yahoo.com.br;Sim;Não;2019-11-28;2022-12-20;37;"";2;0;32749,69;194;168,81;0
294;Benício;Aragão;27;benício.aragão@gmail.com;Sim;Não;2022-08-04;2022-12-20;4;"";2;0;5252,35;27;194,53;0
296;Stephany;Lima;46;stephany.lima@gmail.com;Sim;Não;2022-11-26;2022-12-21;0;"";1;0;2758,55;9;306,51;0
297;Nicolas;Correia;61;nicolas.correia@gmail.com;Sim;Não;2018-12-25;2022-12-17;48;"";5;0;79805,28;281;284,00;0
298;Francisco;Rosa;52;francisco.rosa@yahoo.com.br;Sim;Não;2019-03-14;2022-12-17;45;"";5;0;78047,79;279;279,74;0
299;Nathan;Azevedo;44;nathan.azevedo@uol.com.br;Sim;Não;2019-01-25;2022-12-19;47;"";3;0;71343,06;259;275,46;0
300;Stephany;Martins;35;stephany.martins@yahoo.com.br;Sim;Não;2021-09-15;2022-12-21;15;"";1;0;25069,70;81;309,50;0
301;Luiz;Gustavo;35;luiz.gustavo@gmail.com;Sim;Não;2020-03-17;2022-11-29;32;"";23;0;60265,22;208;289,74;0
302;Marcela;Neves;40;marcela.neves@terra.com.br;Sim;Não;2021-09-26;2022-12-17;14;"";5;0;29080,79;101;287,93;0
303;Eduarda;Gonçalves;27;eduarda.gonçalves@yahoo.com.br;Sim;Não;2019-09-17;2022-12-11;39;"";11;0;28724,51;190;151,18;0
304;Yago;Rocha;68;yago.rocha@hotmail.com;Sim;Não;2021-04-09;2022-12-22;20;"";0;0;41401,88;145;285,53;0
305;Gabriel;Barros;34;gabriel.barros@gmail.com;Sim;Não;2018-08-22;2022-12-22;52;"";0;0;96668,56;339;285,16;0
306;Ana;Laura;69;ana.laura@hotmail.com;Sim;Não;2020-05-06;2022-07-26;27;"";149;4;54534,07;178;306,37;0
307;Rafaela;Lopes;53;rafaela.lopes@terra.com.br;Sim;Não;2018-12-06;2022-12-21;49;"";1;0;82004,34;295;277,98;0
308;Maria;Sophia;61;maria.sophia@uol.com.br;Sim;Não;2018-04-09;2022-12-22;57;"";0;0;103365,90;373;277,12;0
309;Erick;Nunes;45;erick.nunes@terra.com.br;Sim;Não;2020-02-07;2022-04-23;26;"";243;8;51956,26;179;290,26;0
310;Sophia;Vieira;75;sophia.vieira@gmail.com;Sim;Não;2021-01-03;2022-12-19;23;"";3;0;42795,46;149;287,22;0
311;Ana;Costa;18;ana.costa@yahoo.com.br;Sim;Sim;2020-12-06;2022-12-16;24;"";6;0;3127,38;60;52,12;54
312;Rebeca;Carvalho;55;rebeca.carvalho@uol.com.br;Não;Não;2021-01-08;2021-12-22;11;2022-12-02;345;11;26031,34;81;321,37;0
313;Sofia;Lopes;60;sofia.lopes@gmail.com;Sim;Não;2022-05-19;2022-12-22;7;"";0;0;13499,69;50;269,99;0
314;Maria;Luiza;33;maria.luiza@hotmail.com;Sim;Não;2022-08-20;2022-12-20;4;"";2;0;7868,32;25;314,73;0
315;André;Vieira;75;andré.vieira@yahoo.com.br;Sim;Sim;2019-02-23;2022-01-05;34;"";351;11;45584,46;170;268,14;29
316;Nicolas;Castro;54;nicolas.castro@gmail.com;Sim;Não;2021-02-26;2022-12-18;22;"";4;0;37185,54;113;329,08;0
317;Maria;Luiza;62;maria.luiza@hotmail.com;Sim;Não;2022-07-21;2022-12-22;5;"";0;0;10651,54;40;266,29;0
318;Daniela;Farias;31;daniela.farias@terra.com.br;Sim;Não;2021-09-04;2022-12-05;15;"";17;0;24920,66;100;249,21;0
319;Augusto;Cunha;46;augusto.cunha@hotmail.com;Sim;Não;2020-05-10;2022-12-22;31;"";0;0;50767,09;189;268,61;0
320;Helena;Silveira;20;helena.silveira@uol.com.br;Sim;Não;2019-06-08;2022-12-14;42;"";8;0;30472,34;188;162,09;0
322;Thiago;Pereira;71;thiago.pereira@terra.com.br;Sim;Não;2022-01-20;2022-12-22;11;"";0;0;21153,00;75;282,04;0
323;Nicolas;Luz;70;nicolas.luz@uol.com.br;Sim;Não;2018-04-22;2022-04-14;48;"";252;8;78392,86;274;286,11;0
324;Antônio;Vieira;61;antônio.vieira@gmail.com;Sim;Não;2019-08-12;2022-12-20;40;"";2;0;65951,96;233;283,06;0
325;Emanuelly;Paz;52;emanuelly.paz@uol.com.br;Sim;Não;2021-08-17;2022-12-21;16;"";1;0;25194,20;80;314,93;0
327;Vinicius;Dias;31;vinicius.dias@gmail.com;Sim;Não;2019-07-09;2022-05-03;34;"";233;7;61178,24;206;296,98;0
329;Gabriel;Gonçalves;53;gabriel.gonçalves@uol.com.br;Sim;Não;2019-02-22;2022-12-21;46;"";1;0;77634,20;284;273,36;0
330;Lorena;Rosa;25;lorena.rosa@uol.com.br;Sim;Não;2020-07-14;2021-12-27;17;"";360;12;12280,17;76;161,58;0
331;Lorenzo;Mata;28;lorenzo.mata@uol.com.br;Sim;Não;2021-05-02;2022-12-22;19;"";0;0;20258,78;114;177,71;0
332;Ana;Sophia;69;ana.sophia@terra.com.br;Sim;Não;2021-03-24;2021-12-16;8;"";371;12;14302,47;46;310,92;0
333;Helena;Luz;63;helena.luz@hotmail.com;Sim;Não;2019-04-19;2022-06-29;38;"";176;5;73318,22;247;296,83;0
335;Arthur;Caldeira;32;arthur.caldeira@terra.com.br;Sim;Não;2019-07-07;2022-12-15;41;"";7;0;75156,98;265;283,61;0
336;Vicente;Cunha;20;vicente.cunha@yahoo.com.br;Sim;Sim;2019-11-15;2022-12-05;37;"";17;0;27237,57;162;168,13;36
337;Davi;Luiz;67;davi.luiz@terra.com.br;Sim;Não;2020-04-18;2022-12-18;32;"";4;0;47643,01;169;281,91;0
338;Nina;Rocha;49;nina.rocha@uol.com.br;Sim;Não;2020-05-17;2022-12-07;31;"";15;0;59312,81;225;263,61;0
339;Gustavo;Moreira;55;gustavo.moreira@gmail.com;Sim;Não;2020-02-04;2022-12-18;34;"";4;0;55435,08;195;284,28;0
341;Luiz;Miguel;19;luiz.miguel@terra.com.br;Sim;Sim;2018-06-04;2022-12-18;55;"";4;0;7579,78;155;48,90;90
342;Antônio;Correia;66;antônio.correia@gmail.com;Sim;Não;2022-12-03;2022-12-19;0;"";3;0;1470,98;5;294,20;0
343;Natália;Carvalho;31;natália.carvalho@hotmail.com;Sim;Não;2020-05-12;2022-12-21;31;"";1;0;50931,52;169;301,37;0
344;Davi;Lucas;30;davi.lucas@terra.com.br;Sim;Não;2022-10-07;2022-12-21;2;"";1;0;5826,80;19;306,67;0
345;Maria;Sophia;63;maria.sophia@gmail.com;Sim;Não;2022-08-08;2022-12-16;4;"";6;0;8585,71;30;286,19;0
346;Maria;Eduarda;44;maria.eduarda@terra.com.br;Sim;Não;2021-06-15;2022-01-18;7;"";338;11;15773,68;49;321,91;0
347;Enrico;Conceição;25;enrico.conceição@gmail.com;Sim;Não;2020-12-28;2022-12-18;24;"";4;0;17453,16;104;167,82;0
348;Marcelo;Correia;71;marcelo.correia@terra.com.br;Sim;Não;2022-03-14;2022-12-17;9;"";5;0;19939,30;66;302,11;0
349;Mariana;Martins;45;mariana.martins@terra.com.br;Sim;Não;2020-02-09;2022-12-21;34;"";1;0;58981,08;209;282,21;0
350;Stella;Silva;28;stella.silva@uol.com.br;Sim;Não;2018-05-04;2022-12-18;56;"";4;0;42154,09;251;167,94;0
351;Maysa;Barbosa;60;maysa.barbosa@gmail.com;Sim;Não;2018-08-12;2022-12-22;53;"";0;0;101158,63;350;289,02;0
352;Lorena;Melo;36;lorena.melo@yahoo.com.br;Sim;Não;2019-10-15;2022-01-27;27;"";329;10;43770,01;169;258,99;0
354;Leonardo;Rocha;38;leonardo.rocha@terra.com.br;Sim;Não;2018-11-02;2022-12-20;50;"";2;0;81961,58;296;276,90;0
355;Alana;Fernandes;26;alana.fernandes@yahoo.com.br;Sim;Não;2021-05-07;2022-12-14;19;"";8;0;15703,67;95;165,30;0
356;Lorenzo;Rodrigues;23;lorenzo.rodrigues@hotmail.com;Sim;Sim;2020-12-16;2022-12-15;24;"";7;0;17048,54;103;165,52;44
357;Sofia;Farias;38;sofia.farias@terra.com.br;Sim;Não;2018-09-23;2022-12-20;51;"";2;0;84998,27;296;287,16;0
359;Ana;Lívia;24;ana.lívia@uol.com.br;Sim;Sim;2020-07-08;2022-12-14;29;"";8;0;22705,31;137;165,73;72
360;Otávio;Gomes;44;otávio.gomes@terra.com.br;Sim;Não;2019-10-09;2022-03-20;29;"";277;9;57750,22;195;296,15;0
361;Stella;Costela;18;stella.costela@terra.com.br;Sim;Sim;2020-05-25;2022-12-17;31;"";5;0;5569,37;97;57,42;82
362;João;Vitor;68;joão.vitor@hotmail.com;Sim;Não;2018-11-08;2022-12-22;50;"";0;0;84797,67;305;278,03;0
363;Sophie;Castro;33;sophie.castro@uol.com.br;Sim;Não;2022-12-10;2022-12-22;0;"";0;0;846,29;6;141,05;0
364;Luigi;Gomes;19;luigi.gomes@uol.com.br;Sim;Sim;2021-08-11;2022-12-19;16;"";3;0;2092,33;41;51,03;42
365;Alice;Silva;51;alice.silva@gmail.com;Sim;Não;2018-11-07;2022-12-19;50;"";3;0;80292,77;298;269,44;0
366;Pietra;Correia;45;pietra.correia@gmail.com;Sim;Não;2019-06-27;2022-09-22;39;"";91;3;68852,96;232;296,78;0
367;Srta.;Melissa;43;srta..melissa@uol.com.br;Sim;Não;2018-07-08;2022-12-22;54;"";0;0;97288,79;343;283,64;0
368;Paulo;Moraes;70;paulo.moraes@uol.com.br;Sim;Não;2021-01-30;2022-12-20;22;"";2;0;50018,86;169;295,97;0
369;Ana;Vitória;54;ana.vitória@gmail.com;Sim;Não;2021-10-22;2022-05-19;6;"";217;7;13176,21;41;321,37;0
370;Luiz;Fernando;46;luiz.fernando@uol.com.br;Sim;Não;2020-07-19;2022-12-21;29;"";1;0;46588,66;169;275,67;0
371;Maria;Rocha;61;maria.rocha@yahoo.com.br;Sim;Não;2020-06-09;2022-08-16;26;"";128;4;48949,29;177;276,55;0
372;Lucas;Gabriel;72;lucas.gabriel@hotmail.com;Sim;Não;2022-03-06;2022-11-28;8;"";24;0;20818,22;69;301,71;0
373;Isadora;Sales;48;isadora.sales@gmail.com;Sim;Não;2020-07-09;2022-12-15;29;"";7;0;49428,31;177;279,26;0
374;Heitor;Nunes;59;heitor.nunes@uol.com.br;Sim;Não;2022-09-26;2022-12-17;2;"";5;0;5081,49;15;338,77;0
375;João;Pedro;19;joão.pedro@hotmail.com;Sim;Sim;2021-12-18;2022-06-12;5;"";193;6;1103,21;23;47,97;43
376;Olivia;Pereira;48;olivia.pereira@hotmail.com;Sim;Não;2020-03-02;2022-12-22;34;"";0;0;59853,79;199;300,77;0
377;Yasmin;Fernandes;22;yasmin.fernandes@gmail.com;Sim;Não;2021-04-03;2022-12-12;20;"";10;0;16278,38;99;164,43;0
378;Ryan;Paz;26;ryan.paz@gmail.com;Sim;Não;2019-11-23;2022-10-29;35;"";54;1;31878,41;198;161,00;0
379;Rodrigo;Sales;27;rodrigo.sales@hotmail.com;Sim;Não;2019-04-27;2022-12-22;44;"";0;0;38809,30;240;161,71;0
380;Yuri;Moreira;23;yuri.moreira@uol.com.br;Sim;Sim;2018-05-14;2022-12-20;56;"";2;0;46558,55;267;174,38;54
381;Fernanda;Pereira;39;fernanda.pereira@yahoo.com.br;Sim;Não;2020-02-26;2022-12-21;34;"";1;0;61010,98;202;302,03;0
382;Maria;Luiza;21;maria.luiza@terra.com.br;Sim;Sim;2019-11-23;2022-04-08;28;"";258;8;30463,01;175;174,07;31
383;Ana;Lívia;37;ana.lívia@terra.com.br;Sim;Não;2020-02-03;2022-12-17;34;"";5;0;67093,68;224;299,53;0
384;Maria;Fernanda;44;maria.fernanda@terra.com.br;Sim;Não;2019-06-13;2022-12-21;42;"";1;0;73758,79;257;287,00;0
385;Gabrielly;Moreira;31;gabrielly.moreira@terra.com.br;Sim;Não;2020-09-02;2022-12-22;28;"";0;0;59718,17;192;311,03;0
386;Maria;Fernanda;60;maria.fernanda@terra.com.br;Sim;Não;2018-06-11;2022-12-15;54;"";7;0;92078,91;321;286,85;0
387;Alana;Jesus;49;alana.jesus@uol.com.br;Sim;Não;2022-04-29;2022-07-05;2;"";170;5;4231,20;13;325,48;0
388;Luiz;Henrique;23;luiz.henrique@hotmail.com;Sim;Sim;2021-05-04;2022-12-12;19;"";10;0;17466,22;104;167,94;26
389;Marcos;Vinicius;20;marcos.vinicius@terra.com.br;Sim;Sim;2018-04-12;2022-12-13;56;"";9;0;50873,71;300;169,58;51
390;Nicole;Rocha;57;nicole.rocha@hotmail.com;Sim;Não;2019-11-28;2022-12-22;37;"";0;0;62163,37;224;277,52;0
391;Esther;Barbosa;75;esther.barbosa@gmail.com;Sim;Não;2018-02-26;2022-09-26;55;"";87;2;90844,11;310;293,05;0
393;Enzo;Araújo;52;enzo.araújo@gmail.com;Sim;Não;2020-09-08;2022-12-20;27;"";2;0;53517,24;175;305,81;0
394;Theo;Rocha;42;theo.rocha@uol.com.br;Sim;Não;2018-02-09;2022-12-18;59;"";4;0;105352,65;374;281,69;0
395;João;Lucas;41;joão.lucas@yahoo.com.br;Não;Não;2019-03-21;2021-09-28;30;2022-08-24;330;11;58994,46;188;313,80;0
396;Cauã;Cunha;47;cauã.cunha@uol.com.br;Sim;Não;2021-06-10;2022-12-20;18;"";2;0;32880,88;116;283,46;0
397;Maysa;Mendes;21;maysa.mendes@yahoo.com.br;Sim;Sim;2019-07-26;2022-12-19;41;"";3;0;33244,54;194;171,36;60
398;Juan;Luz;52;juan.luz@gmail.com;Sim;Não;2019-09-05;2022-01-17;28;"";339;11;54820,45;194;282,58;0
399;Rafaela;Sales;49;rafaela.sales@hotmail.com;Sim;Não;2019-07-12;2022-12-21;41;"";1;0;71274,06;249;286,24;0
400;Maria;Fernanda;38;maria.fernanda@uol.com.br;Sim;Não;2018-05-18;2022-12-22;55;"";0;0;98472,69;351;280,55;0
401;Luiz;Miguel;74;luiz.miguel@hotmail.com;Sim;Não;2022-03-04;2022-12-21;9;"";1;0;17176,82;58;296,15;0
402;Bruno;Cunha;61;bruno.cunha@yahoo.com.br;Sim;Não;2021-12-02;2022-12-04;12;"";18;0;19979,34;66;302,72;0
403;Theo;Vieira;62;theo.vieira@terra.com.br;Sim;Não;2022-06-27;2022-12-22;5;"";0;0;12615,54;42;300,37;0
404;Nathan;Souza;51;nathan.souza@uol.com.br;Sim;Não;2019-09-21;2022-12-21;39;"";1;0;74233,77;275;269,94;0
405;Stella;Correia;56;stella.correia@gmail.com;Sim;Não;2021-09-08;2022-12-12;15;"";10;0;26134,74;92;284,07;0
